size,runtime,iters,time variance,iters variance,num timeouts,semantics,start weights,strategy,graph,iterations per argument
40,4.35565476233333,282.0,1.9047396902091984,141.18427674496905,12,hcat,default,pick_arg_most_to_least_pref,erdos0.3,2000
50,4.296839392399988,172.8,2.8131125559523382,109.3878421032246,10,hcat,default,pick_arg_most_to_least_pref,erdos0.3,2000
60,8.311654284571448,225.7142857142857,6.075553577643465,165.9093269286111,8,hcat,default,pick_arg_most_to_least_pref,erdos0.3,2000
70,19.725169363666662,354.3333333333333,9.567648863190543,175.51030359117573,9,hcat,default,pick_arg_most_to_least_pref,erdos0.3,2000
80,11.44459497959997,144.0,11.248330802157856,145.94862109660372,10,hcat,default,pick_arg_most_to_least_pref,erdos0.3,2000
90,30.260361035714205,284.1428571428572,33.95505234244107,330.61126648045365,8,hcat,default,pick_arg_most_to_least_pref,erdos0.3,2000
100,59.50058138488895,414.22222222222223,51.89758901269983,370.2565927089543,6,hcat,default,pick_arg_most_to_least_pref,erdos0.3,2000
110,63.75813454599977,348.0,53.46532351251191,314.0541354607514,8,hcat,default,pick_arg_most_to_least_pref,erdos0.3,2000
120,83.79194042850015,342.8333333333333,85.46390347984192,358.7943236265962,9,hcat,default,pick_arg_most_to_least_pref,erdos0.3,2000
130,65.80979574950015,214.83333333333331,57.8974484400846,213.83584046334855,9,hcat,default,pick_arg_most_to_least_pref,erdos0.3,2000
140,59.68453863119976,142.6,2.434120274549978,2.509980079602082,10,hcat,default,pick_arg_most_to_least_pref,erdos0.3,2000
150,110.73991645125056,226.375,99.35430548850204,212.45835726426148,7,hcat,default,pick_arg_most_to_least_pref,erdos0.3,2000
10,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_most_to_least_pref,erdos0.5,10
20,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_most_to_least_pref,erdos0.5,10
30,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_most_to_least_pref,erdos0.5,10
40,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_most_to_least_pref,erdos0.5,10
50,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_most_to_least_pref,erdos0.5,10
60,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_most_to_least_pref,erdos0.5,10
70,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_most_to_least_pref,erdos0.5,10
80,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_most_to_least_pref,erdos0.5,10
90,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_most_to_least_pref,erdos0.5,10
100,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_most_to_least_pref,erdos0.5,10
110,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_most_to_least_pref,erdos0.5,10
120,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_most_to_least_pref,erdos0.5,10
130,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_most_to_least_pref,erdos0.5,10
140,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_most_to_least_pref,erdos0.5,10
150,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_most_to_least_pref,erdos0.5,10
10,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_most_to_least_pref,erdos0.5,10
20,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_most_to_least_pref,erdos0.5,10
30,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_most_to_least_pref,erdos0.5,10
40,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_most_to_least_pref,erdos0.5,10
50,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_most_to_least_pref,erdos0.5,10
60,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_most_to_least_pref,erdos0.5,10
70,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_most_to_least_pref,erdos0.5,10
80,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_most_to_least_pref,erdos0.5,10
90,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_most_to_least_pref,erdos0.5,10
100,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_most_to_least_pref,erdos0.5,10
110,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_most_to_least_pref,erdos0.5,10
120,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_most_to_least_pref,erdos0.5,10
130,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_most_to_least_pref,erdos0.5,10
140,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_most_to_least_pref,erdos0.5,10
150,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_most_to_least_pref,erdos0.5,10
10,0.085104334153846,29.153846153846157,0.0561211338609818,16.737413947232877,2,hcat,hcat,pick_arg_most_to_least_pref,erdos0.5,100
20,0.4257517681999994,69.0,0.3663287376033689,54.72151719794001,5,hcat,hcat,pick_arg_most_to_least_pref,erdos0.5,100
30,1.6374775069999998,127.1818181818182,0.906326200766235,67.99237925211645,4,hcat,hcat,pick_arg_most_to_least_pref,erdos0.5,100
40,4.0551666758333385,179.83333333333334,2.2113114345619125,99.42518125035863,9,hcat,hcat,pick_arg_most_to_least_pref,erdos0.5,100
50,7.065972220200001,182.4,3.868762455416463,97.1920778664599,10,hcat,hcat,pick_arg_most_to_least_pref,erdos0.5,100
60,13.149039148000044,238.5,14.135188009691957,259.50818869546293,13,hcat,hcat,pick_arg_most_to_least_pref,erdos0.5,100
70,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_most_to_least_pref,erdos0.5,100
80,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_most_to_least_pref,erdos0.5,100
90,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_most_to_least_pref,erdos0.5,100
100,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_most_to_least_pref,erdos0.5,100
110,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_most_to_least_pref,erdos0.5,100
120,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_most_to_least_pref,erdos0.5,100
130,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_most_to_least_pref,erdos0.5,100
140,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_most_to_least_pref,erdos0.5,100
150,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_most_to_least_pref,erdos0.5,100
10,0.0854630827692307,29.153846153846157,0.0564771857600176,16.737413947232877,2,hcat,default,pick_arg_most_to_least_pref,erdos0.5,100
20,0.4240749482999996,69.0,0.3642889712926606,54.72151719794001,5,hcat,default,pick_arg_most_to_least_pref,erdos0.5,100
30,1.6416159093636349,127.1818181818182,0.9098361126232252,67.99237925211645,4,hcat,default,pick_arg_most_to_least_pref,erdos0.5,100
40,4.059881320333332,179.83333333333334,2.262562158135695,99.42518125035863,9,hcat,default,pick_arg_most_to_least_pref,erdos0.5,100
50,7.082665213200016,182.4,3.8840962107521904,97.1920778664599,10,hcat,default,pick_arg_most_to_least_pref,erdos0.5,100
60,12.974516984999925,238.5,13.915902235427716,259.50818869546293,13,hcat,default,pick_arg_most_to_least_pref,erdos0.5,100
70,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_most_to_least_pref,erdos0.5,100
80,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_most_to_least_pref,erdos0.5,100
90,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_most_to_least_pref,erdos0.5,100
100,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_most_to_least_pref,erdos0.5,100
110,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_most_to_least_pref,erdos0.5,100
120,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_most_to_least_pref,erdos0.5,100
130,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_most_to_least_pref,erdos0.5,100
140,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_most_to_least_pref,erdos0.5,100
150,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_most_to_least_pref,erdos0.5,100
10,0.0836683775384617,29.153846153846157,0.055022667511434,16.737413947232877,2,hcat,hcat,pick_arg_most_to_least_pref,erdos0.5,2000
20,0.4260971435999991,69.0,0.3694394195456735,54.72151719794001,5,hcat,hcat,pick_arg_most_to_least_pref,erdos0.5,2000
30,1.632006603818179,127.1818181818182,0.90031965588076,67.99237925211645,4,hcat,hcat,pick_arg_most_to_least_pref,erdos0.5,2000
40,4.104745096333336,179.83333333333334,2.2544048552188403,99.42518125035863,9,hcat,hcat,pick_arg_most_to_least_pref,erdos0.5,2000
50,8.713809461500015,218.33333333333331,5.255717689533252,123.71041454407413,9,hcat,hcat,pick_arg_most_to_least_pref,erdos0.5,2000
60,13.575188619333346,232.0,8.3432321554292,145.8684338710744,9,hcat,hcat,pick_arg_most_to_least_pref,erdos0.5,2000
70,22.996992276833414,248.83333333333331,18.09997955763503,210.4057191871615,9,hcat,hcat,pick_arg_most_to_least_pref,erdos0.5,2000
80,34.35556733975,261.25,28.96474158626678,229.5683838361521,7,hcat,hcat,pick_arg_most_to_least_pref,erdos0.5,2000
90,39.55505780833315,210.5,34.3946604065839,187.48733290545255,9,hcat,hcat,pick_arg_most_to_least_pref,erdos0.5,2000
100,64.58566967500003,247.44444444444449,70.03920699561972,278.6239002271301,6,hcat,hcat,pick_arg_most_to_least_pref,erdos0.5,2000
110,108.4087434742496,333.0,78.742899998706,253.46005602461307,11,hcat,hcat,pick_arg_most_to_least_pref,erdos0.5,2000
120,127.95588303071445,311.42857142857144,126.39585988015077,338.4360388329712,8,hcat,hcat,pick_arg_most_to_least_pref,erdos0.5,2000
130,159.51168379783334,305.6666666666667,127.45768602792216,267.49629280920266,9,hcat,hcat,pick_arg_most_to_least_pref,erdos0.5,2000
140,245.11333019599937,381.4285714285714,181.83655979607389,299.58852734089425,8,hcat,hcat,pick_arg_most_to_least_pref,erdos0.5,2000
150,328.1468416157776,418.8888888888889,230.9501016279672,315.7817460068126,6,hcat,hcat,pick_arg_most_to_least_pref,erdos0.5,2000
10,0.0848010229999999,29.153846153846157,0.0558426929560516,16.737413947232877,2,hcat,default,pick_arg_most_to_least_pref,erdos0.5,2000
20,0.4240848094999999,69.0,0.3659644957467839,54.72151719794001,5,hcat,default,pick_arg_most_to_least_pref,erdos0.5,2000
30,1.6398814440909106,127.1818181818182,0.9071012629631204,67.99237925211645,4,hcat,default,pick_arg_most_to_least_pref,erdos0.5,2000
40,4.027024580333342,179.83333333333334,2.246592822204908,99.42518125035863,9,hcat,default,pick_arg_most_to_least_pref,erdos0.5,2000
50,8.68158651050002,218.33333333333331,5.230631174850716,123.71041454407413,9,hcat,default,pick_arg_most_to_least_pref,erdos0.5,2000
60,13.61718282966668,232.0,8.401014139388856,145.8684338710744,9,hcat,default,pick_arg_most_to_least_pref,erdos0.5,2000
70,22.86710031683333,248.83333333333331,18.03024882966464,210.4057191871615,9,hcat,default,pick_arg_most_to_least_pref,erdos0.5,2000
80,34.11978558850001,261.25,28.82515568657288,229.5683838361521,7,hcat,default,pick_arg_most_to_least_pref,erdos0.5,2000
90,39.38195909299998,210.5,34.308900621690704,187.48733290545255,9,hcat,default,pick_arg_most_to_least_pref,erdos0.5,2000
100,64.46686528188911,247.44444444444449,70.060483349714,278.6239002271301,6,hcat,default,pick_arg_most_to_least_pref,erdos0.5,2000
110,108.4187168152498,333.0,78.77656525156596,253.46005602461307,11,hcat,default,pick_arg_most_to_least_pref,erdos0.5,2000
120,127.8376176444282,311.42857142857144,125.94663069271724,338.4360388329712,8,hcat,default,pick_arg_most_to_least_pref,erdos0.5,2000
130,159.62077540516657,305.6666666666667,127.61833621811137,267.49629280920266,9,hcat,default,pick_arg_most_to_least_pref,erdos0.5,2000
140,244.8755928899986,381.4285714285714,181.71390575480623,299.58852734089425,8,hcat,default,pick_arg_most_to_least_pref,erdos0.5,2000
150,326.4594789738888,418.8888888888889,229.57729657318572,315.7817460068126,6,hcat,default,pick_arg_most_to_least_pref,erdos0.5,2000
10,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_most_to_least_pref,erdos0.7,10
20,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_most_to_least_pref,erdos0.7,10
30,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_most_to_least_pref,erdos0.7,10
40,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_most_to_least_pref,erdos0.7,10
50,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_most_to_least_pref,erdos0.7,10
60,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_most_to_least_pref,erdos0.7,10
70,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_most_to_least_pref,erdos0.7,10
80,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_most_to_least_pref,erdos0.7,10
90,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_most_to_least_pref,erdos0.7,10
100,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_most_to_least_pref,erdos0.7,10
110,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_most_to_least_pref,erdos0.7,10
120,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_most_to_least_pref,erdos0.7,10
130,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_most_to_least_pref,erdos0.7,10
140,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_most_to_least_pref,erdos0.7,10
150,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_most_to_least_pref,erdos0.7,10
10,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_most_to_least_pref,erdos0.7,10
20,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_most_to_least_pref,erdos0.7,10
30,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_most_to_least_pref,erdos0.7,10
40,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_most_to_least_pref,erdos0.7,10
50,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_most_to_least_pref,erdos0.7,10
60,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_most_to_least_pref,erdos0.7,10
70,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_most_to_least_pref,erdos0.7,10
80,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_most_to_least_pref,erdos0.7,10
90,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_most_to_least_pref,erdos0.7,10
100,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_most_to_least_pref,erdos0.7,10
110,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_most_to_least_pref,erdos0.7,10
120,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_most_to_least_pref,erdos0.7,10
130,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_most_to_least_pref,erdos0.7,10
140,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_most_to_least_pref,erdos0.7,10
150,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_most_to_least_pref,erdos0.7,10
10,0.0893306706666667,28.166666666666668,0.0558220879899775,15.947831618540912,3,hcat,hcat,pick_arg_most_to_least_pref,erdos0.7,100
20,0.4776075427692307,62.69230769230769,0.3387546194857619,34.23298753976106,2,hcat,hcat,pick_arg_most_to_least_pref,erdos0.7,100
30,1.6485416533999977,102.2,1.1115377781269296,66.26009357071571,5,hcat,hcat,pick_arg_most_to_least_pref,erdos0.7,100
40,4.771919239833338,161.41666666666666,4.130600573532721,140.04899034612745,3,hcat,hcat,pick_arg_most_to_least_pref,erdos0.7,100
50,8.859974775250002,171.625,6.319159140312755,119.30385875689736,7,hcat,hcat,pick_arg_most_to_least_pref,erdos0.7,100
60,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_most_to_least_pref,erdos0.7,100
70,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_most_to_least_pref,erdos0.7,100
80,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_most_to_least_pref,erdos0.7,100
90,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_most_to_least_pref,erdos0.7,100
100,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_most_to_least_pref,erdos0.7,100
110,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_most_to_least_pref,erdos0.7,100
120,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_most_to_least_pref,erdos0.7,100
130,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_most_to_least_pref,erdos0.7,100
140,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_most_to_least_pref,erdos0.7,100
150,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_most_to_least_pref,erdos0.7,100
10,0.0913164979166664,28.166666666666668,0.056985769067454,15.947831618540912,3,hcat,default,pick_arg_most_to_least_pref,erdos0.7,100
20,0.4863964859230777,62.69230769230769,0.3367672771818366,34.23298753976106,2,hcat,default,pick_arg_most_to_least_pref,erdos0.7,100
30,1.7189153506999992,102.2,1.152069459345037,66.26009357071571,5,hcat,default,pick_arg_most_to_least_pref,erdos0.7,100
40,5.060315921916664,161.41666666666666,4.402628960705633,140.04899034612745,3,hcat,default,pick_arg_most_to_least_pref,erdos0.7,100
50,9.254501927499987,171.625,6.57227255738379,119.30385875689736,7,hcat,default,pick_arg_most_to_least_pref,erdos0.7,100
60,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_most_to_least_pref,erdos0.7,100
70,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_most_to_least_pref,erdos0.7,100
80,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_most_to_least_pref,erdos0.7,100
90,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_most_to_least_pref,erdos0.7,100
100,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_most_to_least_pref,erdos0.7,100
110,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_most_to_least_pref,erdos0.7,100
120,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_most_to_least_pref,erdos0.7,100
130,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_most_to_least_pref,erdos0.7,100
140,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_most_to_least_pref,erdos0.7,100
150,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_most_to_least_pref,erdos0.7,100
10,0.0904810221666667,28.166666666666668,0.0563632670881189,15.947831618540912,3,hcat,hcat,pick_arg_most_to_least_pref,erdos0.7,2000
20,0.4835142242307697,62.69230769230769,0.3370466422662741,34.23298753976106,2,hcat,hcat,pick_arg_most_to_least_pref,erdos0.7,2000
30,1.662216583400001,102.2,1.1210305895120851,66.26009357071571,5,hcat,hcat,pick_arg_most_to_least_pref,erdos0.7,2000
40,4.847974165416659,161.41666666666666,4.211429520367107,140.04899034612745,3,hcat,hcat,pick_arg_most_to_least_pref,erdos0.7,2000
50,8.30652190692308,156.0,5.3596556286818045,100.4016932128139,2,hcat,hcat,pick_arg_most_to_least_pref,erdos0.7,2000
60,16.733152660153852,198.7692307692308,12.437340922168762,147.83670825506198,2,hcat,hcat,pick_arg_most_to_least_pref,erdos0.7,2000
70,29.55824759549993,238.5,26.01346195261781,221.3275852667263,9,hcat,hcat,pick_arg_most_to_least_pref,erdos0.7,2000
80,39.73167572790008,218.7,32.28686606048996,199.02822245433768,5,hcat,hcat,pick_arg_most_to_least_pref,erdos0.7,2000
90,45.74397686169996,172.8,24.683593637167277,107.5544306644573,5,hcat,hcat,pick_arg_most_to_least_pref,erdos0.7,2000
100,64.04791222759987,173.2,44.888103035289184,125.40937409584303,5,hcat,hcat,pick_arg_most_to_least_pref,erdos0.7,2000
110,203.02903861554543,452.45454545454544,132.2769088064265,300.7944027525657,4,hcat,hcat,pick_arg_most_to_least_pref,erdos0.7,2000
120,152.6804774106,242.8,111.68087856048338,195.07821793093947,5,hcat,hcat,pick_arg_most_to_least_pref,erdos0.7,2000
130,242.90535526466695,305.44444444444446,142.22035456966034,205.1280765223956,6,hcat,hcat,pick_arg_most_to_least_pref,erdos0.7,2000
140,317.36245034237527,335.25,188.0651419693136,235.9695803639589,7,hcat,hcat,pick_arg_most_to_least_pref,erdos0.7,2000
150,569.7223349570007,514.4166666666666,260.7318669497204,281.5823659036176,3,hcat,hcat,pick_arg_most_to_least_pref,erdos0.7,2000
10,0.0919714135,28.166666666666668,0.0575857967752413,15.947831618540912,3,hcat,default,pick_arg_most_to_least_pref,erdos0.7,2000
20,0.4846364769999995,62.69230769230769,0.3435001408386333,34.23298753976106,2,hcat,default,pick_arg_most_to_least_pref,erdos0.7,2000
30,1.6756401527000016,102.2,1.134350089778358,66.26009357071571,5,hcat,default,pick_arg_most_to_least_pref,erdos0.7,2000
40,4.898752124666662,161.41666666666666,4.325459592277201,140.04899034612745,3,hcat,default,pick_arg_most_to_least_pref,erdos0.7,2000
50,8.31351581023077,156.0,5.381830536570778,100.4016932128139,2,hcat,default,pick_arg_most_to_least_pref,erdos0.7,2000
60,16.731062894692336,198.7692307692308,12.5159515785024,147.83670825506198,2,hcat,default,pick_arg_most_to_least_pref,erdos0.7,2000
70,29.58261405516661,238.5,26.061365309695184,221.3275852667263,9,hcat,default,pick_arg_most_to_least_pref,erdos0.7,2000
80,40.00694485540007,218.7,32.61775711932256,199.02822245433768,5,hcat,default,pick_arg_most_to_least_pref,erdos0.7,2000
90,45.797603879500045,172.8,24.845247812845333,107.5544306644573,5,hcat,default,pick_arg_most_to_least_pref,erdos0.7,2000
100,63.93023959889997,173.2,45.01319482018856,125.40937409584303,5,hcat,default,pick_arg_most_to_least_pref,erdos0.7,2000
110,203.1148656507273,452.45454545454544,132.30654170334222,300.7944027525657,4,hcat,default,pick_arg_most_to_least_pref,erdos0.7,2000
120,151.41933983659965,242.8,111.29647574484802,195.07821793093947,5,hcat,default,pick_arg_most_to_least_pref,erdos0.7,2000
130,241.69972791877788,305.44444444444446,141.1829465885542,205.1280765223956,6,hcat,default,pick_arg_most_to_least_pref,erdos0.7,2000
140,316.1011278205001,335.25,187.38737485232883,235.9695803639589,7,hcat,default,pick_arg_most_to_least_pref,erdos0.7,2000
150,566.8721231525,514.4166666666666,259.3517236558103,281.5823659036176,3,hcat,default,pick_arg_most_to_least_pref,erdos0.7,2000
10,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_most_to_least_pref,scale_free,10
20,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_most_to_least_pref,scale_free,10
30,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_most_to_least_pref,scale_free,10
40,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_most_to_least_pref,scale_free,10
50,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_most_to_least_pref,scale_free,10
60,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_most_to_least_pref,scale_free,10
70,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_most_to_least_pref,scale_free,10
80,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_most_to_least_pref,scale_free,10
90,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_most_to_least_pref,scale_free,10
100,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_most_to_least_pref,scale_free,10
110,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_most_to_least_pref,scale_free,10
120,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_most_to_least_pref,scale_free,10
130,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_most_to_least_pref,scale_free,10
140,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_most_to_least_pref,scale_free,10
150,0.0,0.0,0.0,0.0,15,hcat,hcat,pick_arg_most_to_least_pref,scale_free,10
10,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_most_to_least_pref,scale_free,10
20,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_most_to_least_pref,scale_free,10
30,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_most_to_least_pref,scale_free,10
40,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_most_to_least_pref,scale_free,10
50,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_most_to_least_pref,scale_free,10
60,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_most_to_least_pref,scale_free,10
70,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_most_to_least_pref,scale_free,10
80,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_most_to_least_pref,scale_free,10
90,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_most_to_least_pref,scale_free,10
100,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_most_to_least_pref,scale_free,10
110,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_most_to_least_pref,scale_free,10
120,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_most_to_least_pref,scale_free,10
130,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_most_to_least_pref,scale_free,10
140,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_most_to_least_pref,scale_free,10
150,0.0,0.0,0.0,0.0,15,hcat,default,pick_arg_most_to_least_pref,scale_free,10
10,0.0426547879999999,20.071428571428573,0.0233356952403137,8.835803787512972,1,hcat,hcat,pick_arg_most_to_least_pref,scale_free,100
20,0.0836183745000001,31.33333333333333,0.0175286647807113,5.158106300383945,3,hcat,hcat,pick_arg_most_to_least_pref,scale_free,100
30,0.1442039945384618,41.38461538461539,0.0499219335435642,8.53950097623256,2,hcat,hcat,pick_arg_most_to_least_pref,scale_free,100
40,0.2094755389999996,49.66666666666666,0.0324062124044723,9.480442388348129,3,hcat,hcat,pick_arg_most_to_least_pref,scale_free,100
50,0.3011101920000021,59.625,0.0726693249928382,15.305811221325616,7,hcat,hcat,pick_arg_most_to_least_pref,scale_free,100
60,0.4683110884615397,71.6923076923077,0.1450735404378139,17.63228391041377,2,hcat,hcat,pick_arg_most_to_least_pref,scale_free,100
70,1.1411764810833371,125.33333333333331,1.3727437260643895,129.28568319341426,3,hcat,hcat,pick_arg_most_to_least_pref,scale_free,100
80,1.0881977765000006,108.0,1.0976289353032105,92.24769028889756,3,hcat,hcat,pick_arg_most_to_least_pref,scale_free,100
90,1.0257138791538432,92.92307692307692,0.132926390296928,9.936980916937992,2,hcat,hcat,pick_arg_most_to_least_pref,scale_free,100
100,1.2385139036666717,97.16666666666669,0.2442289227678317,14.590366269521418,3,hcat,hcat,pick_arg_most_to_least_pref,scale_free,100
110,2.2991035723571542,144.71428571428572,2.4135673714909984,130.00853733589875,1,hcat,hcat,pick_arg_most_to_least_pref,scale_free,100
120,1.978250817249986,117.33333333333331,0.2926379374348037,12.6586896732017,3,hcat,hcat,pick_arg_most_to_least_pref,scale_free,100
130,3.6018978517692384,166.69230769230768,3.868030533410285,143.02120158411518,2,hcat,hcat,pick_arg_most_to_least_pref,scale_free,100
140,2.9061683994999954,132.1,0.3681995368165031,10.681760154581236,5,hcat,hcat,pick_arg_most_to_least_pref,scale_free,100
150,3.673216465000021,150.66666666666666,0.5168667702284985,9.924716620639604,6,hcat,hcat,pick_arg_most_to_least_pref,scale_free,100
10,0.042050644,20.071428571428573,0.0230824848390388,8.835803787512972,1,hcat,default,pick_arg_most_to_least_pref,scale_free,100
20,0.0819432148333331,31.33333333333333,0.0170950445692738,5.158106300383945,3,hcat,default,pick_arg_most_to_least_pref,scale_free,100
30,0.1418278537692303,41.38461538461539,0.0495077566773215,8.53950097623256,2,hcat,default,pick_arg_most_to_least_pref,scale_free,100
